2025-07-03 20:23:14 [    INFO] game_sys.character:462 | Valiant Hero unequipped their weapon.
2025-07-03 21:43:52 [    INFO] simple_demo:215 | No enemy to attack!
2025-07-03 21:44:11 [    INFO] simple_demo:215 | No enemy to target!
2025-07-03 21:44:12 [    INFO] simple_demo:853 | Spawning goblin
2025-07-03 21:44:12 [    INFO] game_sys.character:14 | Creating character from template: goblin
2025-07-03 21:44:12 [    INFO] game_sys.character:62 | Creating actor: Forest Goblin
2025-07-03 21:44:12 [    INFO] game_sys.inventory:17 | Initialized inventory for Forest Goblin with max size 20
2025-07-03 21:44:12 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:44:12 [    INFO] game_sys.combat:39 | Registered actor Forest Goblin with TurnManager
2025-07-03 21:44:12 [    INFO] game_sys.character:54 | Created enemy: Forest Goblin
2025-07-03 21:44:12 [ WARNING] game_sys.character:37 | Job '' not found for Forest Goblin
2025-07-03 21:44:12 [    INFO] simple_demo:859 | Created enemy: Forest Goblin
2025-07-03 21:44:12 [    INFO] simple_demo:215 | A Forest Goblin appears!
2025-07-03 21:44:13 [    INFO] simple_demo:215 | Not enough mana to cast Fireball!
2025-07-03 21:44:22 [    INFO] simple_demo:215 | Mana fully restored!
2025-07-03 21:44:26 [    INFO] simple_demo:215 | Restored all resources!
2025-07-03 21:44:31 [    INFO] game_sys.effects:33 | Created status effect with params: {'name': 'burn', 'duration': 5, 'tick_damage': 1}
2025-07-03 21:44:31 [    INFO] game_sys.magic:68 | Created spell: Fireball (id=fireball), power=50, cost=20, targets=target
2025-07-03 21:44:31 [    INFO] game_sys.magic:49 | Created spell: Fireball (fireball) with 1 effects
2025-07-03 21:44:31 [    INFO] game_sys.magic:12 | Loaded spell: Fireball (fireball)
2025-07-03 21:44:31 [    INFO] game_sys.character:319 | Forest Goblin has died.
2025-07-03 21:44:31 [    INFO] game_sys.combat:45 | Unregistered actor Forest Goblin from TurnManager
2025-07-03 21:44:31 [    INFO] game_sys.character:247 | Applying status effect status_burn_5_1 to Forest Goblin
2025-07-03 21:44:31 [    INFO] game_sys.effects:152 | Applied status burn to Forest Goblin (damage=1/tick, duration=5s)
2025-07-03 21:44:31 [    INFO] simple_demo:215 | Enemy burns for 5s (1 dmg/tick)!
2025-07-03 21:44:31 [    INFO] simple_demo:215 | Valiant Hero casts Fireball (50 fire dmg)!
2025-07-03 21:44:31 [    INFO] simple_demo:215 | Forest Goblin is defeated by magic!
2025-07-03 21:44:34 [    INFO] simple_demo:853 | Spawning Bandit
2025-07-03 21:44:34 [    INFO] game_sys.character:14 | Creating character from template: Bandit
2025-07-03 21:44:34 [ WARNING] game_sys.character:40 | Template 'Bandit' not found, creating blank actor
2025-07-03 21:44:34 [    INFO] game_sys.character:62 | Creating actor: Bandit
2025-07-03 21:44:34 [    INFO] game_sys.inventory:17 | Initialized inventory for Bandit with max size 20
2025-07-03 21:44:34 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:44:34 [    INFO] game_sys.combat:39 | Registered actor Bandit with TurnManager
2025-07-03 21:44:34 [    INFO] simple_demo:859 | Created enemy: Bandit
2025-07-03 21:44:34 [    INFO] simple_demo:215 | A Bandit appears!
2025-07-03 21:44:35 [    INFO] simple_demo:853 | Spawning Bandit
2025-07-03 21:44:35 [    INFO] game_sys.character:14 | Creating character from template: Bandit
2025-07-03 21:44:35 [ WARNING] game_sys.character:40 | Template 'Bandit' not found, creating blank actor
2025-07-03 21:44:35 [    INFO] game_sys.character:62 | Creating actor: Bandit
2025-07-03 21:44:35 [    INFO] game_sys.inventory:17 | Initialized inventory for Bandit with max size 20
2025-07-03 21:44:35 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:44:35 [    INFO] game_sys.combat:39 | Registered actor Bandit with TurnManager
2025-07-03 21:44:35 [    INFO] simple_demo:859 | Created enemy: Bandit
2025-07-03 21:44:35 [    INFO] simple_demo:215 | A Bandit appears!
2025-07-03 21:44:37 [    INFO] simple_demo:886 | Demo ended
2025-07-03 21:46:01 [    INFO] game_sys.hooks:50 | Hooks system initialized
2025-07-03 21:46:01 [    INFO] game_sys.config:50 | Initializing ConfigManager singleton
2025-07-03 21:46:01 [    INFO] game_sys.config:118 | Loading configuration files
2025-07-03 21:46:01 [ WARNING] game_sys.config:74 | Config file not found: c:\Users\bkill\Documents\GitHub\Shit\game_sys\config\settings.json
2025-07-03 21:46:01 [    INFO] game_sys.config:127 | Configuration validation successful
2025-07-03 21:46:01 [    INFO] game_sys.config:134 | Configuration loaded with 7 top-level keys
2025-07-03 21:46:01 [    INFO] game_sys.config:55 | ConfigManager initialization complete
2025-07-03 21:46:01 [    INFO] game_sys.magic:19 | Loading combos from c:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\combos.json
2025-07-03 21:46:01 [    INFO] game_sys.magic:24 | Loaded 1 spell combos
2025-07-03 21:46:01 [    INFO] game_sys.magic:14 | Loaded 2 spells from c:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\spells.json
2025-07-03 21:46:01 [    INFO] game_sys.items:19 | Loaded 14 items from c:\Users\bkill\Documents\GitHub\Shit\game_sys\items\data\items.json
2025-07-03 21:46:01 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:46:01 [    INFO] game_sys.combat:31 | TurnManager initialized
2025-07-03 21:46:01 [   ERROR] console:1615 | Starting demo application...
2025-07-03 21:46:01 [    INFO] simple_demo:41 | Initializing Simple Game Demo
2025-07-03 21:46:01 [    INFO] simple_demo:58 | Setting up tabbed UI
2025-07-03 21:46:01 [    INFO] simple_demo:219 | Setting up game state
2025-07-03 21:46:01 [    INFO] game_sys.character:14 | Creating character from template: hero
2025-07-03 21:46:01 [    INFO] game_sys.character:62 | Creating actor: Valiant Hero
2025-07-03 21:46:01 [    INFO] game_sys.inventory:17 | Initialized inventory for Valiant Hero with max size 20
2025-07-03 21:46:01 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:46:01 [    INFO] game_sys.combat:39 | Registered actor Valiant Hero with TurnManager
2025-07-03 21:46:01 [    INFO] game_sys.character:21 | Loaded 6 job definitions
2025-07-03 21:46:01 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:46:01 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:46:01 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:46:01 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:46:01 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:46:01 [    INFO] game_sys.character:698 | Initialized Player Valiant Hero with commoner job
2025-07-03 21:46:01 [    INFO] game_sys.character:68 | Created player: Valiant Hero
2025-07-03 21:46:01 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:46:01 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:46:01 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:46:01 [    INFO] game_sys.character:462 | Valiant Hero unequipped their weapon.
2025-07-03 21:46:01 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:46:01 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:46:01 [    INFO] simple_demo:224 | Created player: Valiant Hero
2025-07-03 21:46:01 [    INFO] simple_demo:215 | Welcome, Valiant Hero!
2025-07-03 21:46:01 [    INFO] game_sys.character:14 | Creating character from template: dragon
2025-07-03 21:46:01 [    INFO] game_sys.character:62 | Creating actor: Ancient Dragon
2025-07-03 21:46:01 [    INFO] game_sys.inventory:17 | Initialized inventory for Ancient Dragon with max size 20
2025-07-03 21:46:01 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:46:01 [    INFO] game_sys.combat:39 | Registered actor Ancient Dragon with TurnManager
2025-07-03 21:46:01 [    INFO] game_sys.character:54 | Created enemy: Ancient Dragon
2025-07-03 21:46:01 [    INFO] game_sys.character:40 | Assigning job 'dragon' to Ancient Dragon
2025-07-03 21:46:01 [ WARNING] game_sys.items:33 | Item ID 'dragon_scale_armor' not found in item data
2025-07-03 21:46:01 [   ERROR] game_sys.character:91 | Error creating item dragon_scale_armor for Ancient Dragon: NullItem.__init__() got an unexpected keyword argument 'item_id'
2025-07-03 21:46:01 [ WARNING] game_sys.items:33 | Item ID 'dragon_claw' not found in item data
2025-07-03 21:46:01 [   ERROR] game_sys.character:91 | Error creating item dragon_claw for Ancient Dragon: NullItem.__init__() got an unexpected keyword argument 'item_id'
2025-07-03 21:46:01 [    INFO] game_sys.character:96 | Job 'dragon' assigned to Ancient Dragon successfully
2025-07-03 21:46:01 [    INFO] simple_demo:234 | Created enemy: Ancient Dragon
2025-07-03 21:46:01 [    INFO] simple_demo:215 | A Ancient Dragon appears!
2025-07-03 21:46:01 [    INFO] simple_demo:54 | Demo initialized
2025-07-03 21:46:01 [    INFO] simple_demo:879 | Starting demo
2025-07-03 21:46:03 [    INFO] game_sys.effects:33 | Created status effect with params: {'name': 'burn', 'duration': 5, 'tick_damage': 1}
2025-07-03 21:46:03 [    INFO] game_sys.magic:68 | Created spell: Fireball (id=fireball), power=50, cost=20, targets=target
2025-07-03 21:46:03 [    INFO] game_sys.magic:49 | Created spell: Fireball (fireball) with 1 effects
2025-07-03 21:46:03 [    INFO] game_sys.magic:12 | Loaded spell: Fireball (fireball)
2025-07-03 21:46:03 [    INFO] game_sys.character:247 | Applying status effect status_burn_5_1 to Ancient Dragon
2025-07-03 21:46:03 [    INFO] game_sys.effects:152 | Applied status burn to Ancient Dragon (damage=1/tick, duration=5s)
2025-07-03 21:46:03 [    INFO] simple_demo:215 | Enemy burns for 5s (1 dmg/tick)!
2025-07-03 21:46:03 [    INFO] simple_demo:215 | Valiant Hero casts Fireball (50 fire dmg)!
2025-07-03 21:46:05 [    INFO] simple_demo:215 | Status effects dealt 1.0 damage!
2025-07-03 21:46:06 [    INFO] simple_demo:215 | Status effects dealt 1.0 damage!
2025-07-03 21:46:07 [    INFO] simple_demo:215 | Status effects dealt 1.0 damage!
2025-07-03 21:46:07 [    INFO] simple_demo:215 | Status effects dealt 1.0 damage!
2025-07-03 21:46:08 [    INFO] game_sys.effects:168 | Status burn expired on Ancient Dragon
2025-07-03 21:46:08 [    INFO] simple_demo:215 | Status effects dealt 1.0 damage!
2025-07-03 21:46:09 [    INFO] simple_demo:215 | Status effects ticked (no damage)
2025-07-03 21:46:09 [    INFO] simple_demo:215 | Status effects ticked (no damage)
2025-07-03 21:46:10 [    INFO] simple_demo:215 | Status effects ticked (no damage)
2025-07-03 21:46:13 [    INFO] game_sys.effects:33 | Created debuff effect with params: {'stat': 'speed', 'amount': -0.2, 'duration': 3}
2025-07-03 21:46:13 [    INFO] game_sys.magic:68 | Created spell: Ice Shard (id=ice_shard), power=20, cost=15, targets=target
2025-07-03 21:46:13 [    INFO] game_sys.magic:49 | Created spell: Ice Shard (ice_shard) with 1 effects
2025-07-03 21:46:13 [    INFO] game_sys.magic:12 | Loaded spell: Ice Shard (ice_shard)
2025-07-03 21:46:13 [    INFO] game_sys.character:247 | Applying status effect debuff_speed_-0.2_3 to Ancient Dragon
2025-07-03 21:46:13 [    INFO] game_sys.effects:107 | Applied debuff to Ancient Dragon: speed --0.2 for 3s
2025-07-03 21:46:13 [    INFO] simple_demo:215 | Applied unknown!
2025-07-03 21:46:13 [    INFO] simple_demo:215 | Valiant Hero casts Ice Shard (20.0 ice dmg)!
2025-07-03 21:46:28 [    INFO] simple_demo:838 | Healed player for 12
2025-07-03 21:46:28 [    INFO] simple_demo:215 | You are healed for 12 health!
2025-07-03 21:47:27 [    INFO] simple_demo:215 | Opening inventory...
2025-07-03 21:47:33 [    INFO] game_sys.items:53 | Successfully created item 'iron_sword'
2025-07-03 21:47:33 [    INFO] game_sys.inventory:31 | Added Iron Sword to Valiant Hero's inventory
2025-07-03 21:47:33 [    INFO] simple_demo:215 | Created and added Iron Sword to inventory!
2025-07-03 21:47:40 [    INFO] simple_demo:215 | Opening inventory for equipment management...
2025-07-03 21:47:44 [    INFO] simple_demo:215 | Opening inventory...
2025-07-03 21:47:48 [    INFO] game_sys.character:462 | Valiant Hero unequipped their weapon.
2025-07-03 21:47:48 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon iron_sword.
2025-07-03 21:47:48 [    INFO] game_sys.inventory:42 | Removed Iron Sword from Valiant Hero's inventory
2025-07-03 21:47:48 [    INFO] simple_demo:215 | Equipped Iron Sword!
2025-07-03 21:48:08 [    INFO] game_sys.items:53 | Successfully created item 'iron_dagger'
2025-07-03 21:48:08 [    INFO] game_sys.inventory:31 | Added Iron Dagger to Valiant Hero's inventory
2025-07-03 21:48:08 [    INFO] simple_demo:215 | Created and added Iron Dagger to inventory!
2025-07-03 21:48:11 [    INFO] game_sys.character:497 | Valiant Hero equipped offhand item iron_dagger.
2025-07-03 21:48:11 [    INFO] game_sys.inventory:42 | Removed Iron Dagger from Valiant Hero's inventory
2025-07-03 21:48:11 [    INFO] simple_demo:215 | Equipped Iron Dagger!
2025-07-03 21:48:16 [    INFO] game_sys.character:536 | Valiant Hero unequipped their offhand item.
2025-07-03 21:48:16 [    INFO] simple_demo:215 | Unequipped offhand: Iron Dagger
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'wooden_shield'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Wooden Shield to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Wooden Shield to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'leather_armor'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Leather Armor to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Leather Armor to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'iron_dagger'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Iron Dagger to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Iron Dagger to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'apprentice_staff'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Apprentice Staff to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Apprentice Staff to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'wooden_shield'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Wooden Shield to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Wooden Shield to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'mage_robes'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Mage Robes to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Mage Robes to inventory!
2025-07-03 21:48:44 [    INFO] game_sys.items:53 | Successfully created item 'wooden_shield'
2025-07-03 21:48:44 [    INFO] game_sys.inventory:31 | Added Wooden Shield to Valiant Hero's inventory
2025-07-03 21:48:44 [    INFO] simple_demo:215 | Created and added Wooden Shield to inventory!
2025-07-03 21:48:53 [    INFO] game_sys.inventory:42 | Removed Leather Armor from Valiant Hero's inventory
2025-07-03 21:48:53 [    INFO] simple_demo:215 | Equipped Leather Armor!
2025-07-03 21:52:12 [    INFO] simple_demo:886 | Demo ended
2025-07-03 21:53:41 [    INFO] game_sys.hooks:50 | Hooks system initialized
2025-07-03 21:53:41 [    INFO] game_sys.config:50 | Initializing ConfigManager singleton
2025-07-03 21:53:41 [    INFO] game_sys.config:118 | Loading configuration files
2025-07-03 21:53:41 [ WARNING] game_sys.config:74 | Config file not found: C:\Users\bkill\Documents\GitHub\Shit\game_sys\config\settings.json
2025-07-03 21:53:41 [    INFO] game_sys.config:127 | Configuration validation successful
2025-07-03 21:53:41 [    INFO] game_sys.config:134 | Configuration loaded with 7 top-level keys
2025-07-03 21:53:41 [    INFO] game_sys.config:55 | ConfigManager initialization complete
2025-07-03 21:53:41 [    INFO] game_sys.magic:19 | Loading combos from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\combos.json
2025-07-03 21:53:41 [    INFO] game_sys.magic:24 | Loaded 1 spell combos
2025-07-03 21:53:41 [    INFO] game_sys.magic:14 | Loaded 2 spells from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\spells.json
2025-07-03 21:53:41 [    INFO] game_sys.items:19 | Loaded 14 items from C:\Users\bkill\Documents\GitHub\Shit\game_sys\items\data\items.json
2025-07-03 21:53:41 [    INFO] game_sys.character:14 | Creating character from template: hero
2025-07-03 21:53:41 [    INFO] game_sys.character:62 | Creating actor: Valiant Hero
2025-07-03 21:53:41 [    INFO] game_sys.inventory:17 | Initialized inventory for Valiant Hero with max size 20
2025-07-03 21:53:41 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:53:41 [    INFO] game_sys.combat:31 | TurnManager initialized
2025-07-03 21:53:41 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:53:41 [    INFO] game_sys.combat:39 | Registered actor Valiant Hero with TurnManager
2025-07-03 21:53:41 [    INFO] game_sys.character:21 | Loaded 6 job definitions
2025-07-03 21:53:41 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:53:41 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:53:41 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:53:41 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:53:41 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:53:41 [    INFO] game_sys.character:698 | Initialized Player Valiant Hero with commoner job
2025-07-03 21:53:41 [    INFO] game_sys.character:68 | Created player: Valiant Hero
2025-07-03 21:53:41 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:53:41 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:53:41 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:53:41 [    INFO] game_sys.character:462 | Valiant Hero unequipped their weapon.
2025-07-03 21:53:41 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:53:41 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:53:41 [    INFO] game_sys.character:462 | Valiant Hero unequipped their weapon.
2025-07-03 21:53:41 [    INFO] game_sys.inventory:31 | Added Wooden Stick to Valiant Hero's inventory
2025-07-03 21:58:44 [    INFO] game_sys.hooks:50 | Hooks system initialized
2025-07-03 21:58:44 [    INFO] game_sys.config:50 | Initializing ConfigManager singleton
2025-07-03 21:58:44 [    INFO] game_sys.config:118 | Loading configuration files
2025-07-03 21:58:44 [ WARNING] game_sys.config:74 | Config file not found: C:\Users\bkill\Documents\GitHub\Shit\game_sys\config\settings.json
2025-07-03 21:58:44 [    INFO] game_sys.config:127 | Configuration validation successful
2025-07-03 21:58:44 [    INFO] game_sys.config:134 | Configuration loaded with 7 top-level keys
2025-07-03 21:58:44 [    INFO] game_sys.config:55 | ConfigManager initialization complete
2025-07-03 21:58:44 [    INFO] game_sys.magic:19 | Loading combos from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\combos.json
2025-07-03 21:58:44 [    INFO] game_sys.magic:24 | Loaded 1 spell combos
2025-07-03 21:58:44 [    INFO] game_sys.magic:14 | Loaded 2 spells from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\spells.json
2025-07-03 21:58:44 [    INFO] game_sys.items:19 | Loaded 14 items from C:\Users\bkill\Documents\GitHub\Shit\game_sys\items\data\items.json
2025-07-03 21:58:44 [    INFO] game_sys.character:14 | Creating character from template: hero
2025-07-03 21:58:44 [    INFO] game_sys.character:62 | Creating actor: Valiant Hero
2025-07-03 21:58:44 [    INFO] game_sys.inventory:17 | Initialized inventory for Valiant Hero with max size 20
2025-07-03 21:58:44 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:58:44 [    INFO] game_sys.combat:31 | TurnManager initialized
2025-07-03 21:58:44 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:58:44 [    INFO] game_sys.combat:39 | Registered actor Valiant Hero with TurnManager
2025-07-03 21:58:44 [    INFO] game_sys.character:21 | Loaded 6 job definitions
2025-07-03 21:58:44 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:58:44 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:58:44 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:58:44 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:58:44 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:58:44 [    INFO] game_sys.character:706 | Initialized Player Valiant Hero with commoner job
2025-07-03 21:58:44 [    INFO] game_sys.character:68 | Created player: Valiant Hero
2025-07-03 21:58:44 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:58:44 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:58:44 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:58:44 [    INFO] game_sys.character:464 | Valiant Hero unequipped their weapon.
2025-07-03 21:58:44 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:58:44 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:58:44 [    INFO] game_sys.character:464 | Valiant Hero unequipped their weapon.
2025-07-03 21:58:44 [    INFO] game_sys.inventory:31 | Added Wooden Stick to Valiant Hero's inventory
2025-07-03 21:58:56 [    INFO] game_sys.hooks:50 | Hooks system initialized
2025-07-03 21:58:56 [    INFO] game_sys.config:50 | Initializing ConfigManager singleton
2025-07-03 21:58:56 [    INFO] game_sys.config:118 | Loading configuration files
2025-07-03 21:58:56 [ WARNING] game_sys.config:74 | Config file not found: C:\Users\bkill\Documents\GitHub\Shit\game_sys\config\settings.json
2025-07-03 21:58:56 [    INFO] game_sys.config:127 | Configuration validation successful
2025-07-03 21:58:56 [    INFO] game_sys.config:134 | Configuration loaded with 7 top-level keys
2025-07-03 21:58:56 [    INFO] game_sys.config:55 | ConfigManager initialization complete
2025-07-03 21:58:56 [    INFO] game_sys.magic:19 | Loading combos from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\combos.json
2025-07-03 21:58:56 [    INFO] game_sys.magic:24 | Loaded 1 spell combos
2025-07-03 21:58:56 [    INFO] game_sys.magic:14 | Loaded 2 spells from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\spells.json
2025-07-03 21:58:56 [    INFO] game_sys.items:19 | Loaded 14 items from C:\Users\bkill\Documents\GitHub\Shit\game_sys\items\data\items.json
2025-07-03 21:58:56 [    INFO] game_sys.character:14 | Creating character from template: hero
2025-07-03 21:58:56 [    INFO] game_sys.character:62 | Creating actor: Valiant Hero
2025-07-03 21:58:56 [    INFO] game_sys.inventory:17 | Initialized inventory for Valiant Hero with max size 20
2025-07-03 21:58:56 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:58:56 [    INFO] game_sys.combat:31 | TurnManager initialized
2025-07-03 21:58:56 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 21:58:56 [    INFO] game_sys.combat:39 | Registered actor Valiant Hero with TurnManager
2025-07-03 21:58:56 [    INFO] game_sys.character:21 | Loaded 6 job definitions
2025-07-03 21:58:56 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:58:56 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:58:56 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:58:56 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:58:56 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:58:56 [    INFO] game_sys.character:706 | Initialized Player Valiant Hero with commoner job
2025-07-03 21:58:56 [    INFO] game_sys.character:68 | Created player: Valiant Hero
2025-07-03 21:58:56 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 21:58:56 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 21:58:56 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 21:58:56 [    INFO] game_sys.character:464 | Valiant Hero unequipped their weapon.
2025-07-03 21:58:56 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
2025-07-03 21:58:56 [    INFO] game_sys.character:96 | Job 'commoner' assigned to Valiant Hero successfully
2025-07-03 21:58:56 [    INFO] game_sys.character:464 | Valiant Hero unequipped their weapon.
2025-07-03 21:58:56 [    INFO] game_sys.inventory:31 | Added Wooden Stick to Valiant Hero's inventory
2025-07-03 22:00:46 [    INFO] game_sys.hooks:50 | Hooks system initialized
2025-07-03 22:00:46 [    INFO] game_sys.config:50 | Initializing ConfigManager singleton
2025-07-03 22:00:46 [    INFO] game_sys.config:118 | Loading configuration files
2025-07-03 22:00:46 [ WARNING] game_sys.config:74 | Config file not found: C:\Users\bkill\Documents\GitHub\Shit\game_sys\config\settings.json
2025-07-03 22:00:46 [    INFO] game_sys.config:127 | Configuration validation successful
2025-07-03 22:00:46 [    INFO] game_sys.config:134 | Configuration loaded with 7 top-level keys
2025-07-03 22:00:46 [    INFO] game_sys.config:55 | ConfigManager initialization complete
2025-07-03 22:00:46 [    INFO] game_sys.magic:19 | Loading combos from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\combos.json
2025-07-03 22:00:46 [    INFO] game_sys.magic:24 | Loaded 1 spell combos
2025-07-03 22:00:46 [    INFO] game_sys.magic:14 | Loaded 2 spells from C:\Users\bkill\Documents\GitHub\Shit\game_sys\magic\data\spells.json
2025-07-03 22:00:46 [    INFO] game_sys.items:19 | Loaded 14 items from C:\Users\bkill\Documents\GitHub\Shit\game_sys\items\data\items.json
2025-07-03 22:00:46 [    INFO] game_sys.character:14 | Creating character from template: hero
2025-07-03 22:00:46 [    INFO] game_sys.character:62 | Creating actor: Valiant Hero
2025-07-03 22:00:46 [    INFO] game_sys.inventory:17 | Initialized inventory for Valiant Hero with max size 20
2025-07-03 22:00:46 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 22:00:46 [    INFO] game_sys.combat:31 | TurnManager initialized
2025-07-03 22:00:46 [    INFO] game_sys.combat:52 | Initializing Combat Engine
2025-07-03 22:00:46 [    INFO] game_sys.combat:39 | Registered actor Valiant Hero with TurnManager
2025-07-03 22:00:46 [    INFO] game_sys.character:21 | Loaded 6 job definitions
2025-07-03 22:00:46 [    INFO] game_sys.character:40 | Assigning job 'commoner' to Valiant Hero
2025-07-03 22:00:46 [    INFO] game_sys.items:53 | Successfully created item 'basic_clothes'
2025-07-03 22:00:46 [    INFO] game_sys.items:53 | Successfully created item 'wooden_stick'
2025-07-03 22:00:46 [    INFO] game_sys.character:442 | Valiant Hero equipped weapon wooden_stick.
